trip_id,date_time,city_zone,vehicle_type,trip_distance_km,trip_duration_minutes,average_speed_kmph,weather_condition,traffic_level,helmet_used,accident_reported,safety_risk_level
1587,07-03-2024 02:00,IT Hub,E-Scooter,6.17,26.2,27.6,Clear,Medium,No,Yes,High
1588,07-03-2024 03:00,Residential,E-Bike,3.41,8,24.3,Hot,High,No,No,Low
1589,07-03-2024 04:00,Commercial,E-Bike,6.18,11.8,12.6,Rainy,High,Yes,Yes,High
1590,07-03-2024 05:00,IT Hub,Bicycle,9.75,43.5,21.9,Foggy,Medium,Yes,No,Low
1591,07-03-2024 06:00,IT Hub,Bicycle,7.71,55.3,27.5,Rainy,Medium,No,No,Low
1592,07-03-2024 07:00,IT Hub,E-Bike,5.12,13.7,27.8,Foggy,High,No,No,Medium
1593,07-03-2024 08:00,Residential,Bicycle,4.3,33,17.6,Foggy,High,Yes,No,High
1594,07-03-2024 09:00,Commercial,E-Bike,5.6,42.2,24.2,Foggy,Medium,Yes,No,Low
1595,07-03-2024 10:00,IT Hub,E-Bike,7.68,52.6,24.3,Hot,Medium,Yes,No,Low
1596,07-03-2024 11:00,IT Hub,E-Scooter,5.9,8.5,23.4,Rainy,Low,No,No,Low
1597,07-03-2024 12:00,University Zone,Bicycle,9.43,53.1,11.8,Hot,Low,No,No,Medium
1598,07-03-2024 13:00,University Zone,E-Scooter,8.33,8,29.8,Hot,Low,Yes,No,Low
1599,07-03-2024 14:00,IT Hub,Bicycle,9.41,29.6,21.5,Foggy,Low,Yes,No,Low
1600,07-03-2024 15:00,IT Hub,E-Scooter,0.71,6.5,16.3,Foggy,High,No,No,High
1601,07-03-2024 16:00,Tourist Area,Bicycle,0.75,49.6,11.9,Hot,Low,No,No,Medium
1602,07-03-2024 17:00,University Zone,E-Bike,8.84,55.6,28.3,Hot,High,Yes,No,Medium
1603,07-03-2024 18:00,Tourist Area,E-Bike,9.18,41.8,23,Hot,Medium,No,No,Low
1604,07-03-2024 19:00,Commercial,E-Bike,6.9,57.8,8.3,Rainy,Medium,Yes,No,Low
1605,07-03-2024 20:00,Residential,Bicycle,1.72,50.6,10.7,Foggy,Medium,Yes,No,Low
1606,07-03-2024 21:00,Tourist Area,E-Bike,0.67,15.1,14,Foggy,Medium,Yes,No,Low
1607,07-03-2024 22:00,Commercial,Bicycle,6.1,53.6,27,Foggy,Low,Yes,No,High
1608,07-03-2024 23:00,Tourist Area,Bicycle,5.09,8.3,15.7,Rainy,Medium,No,No,Medium
1609,08-03-2024 00:00,Commercial,E-Scooter,3.66,30.5,8.1,Rainy,High,Yes,No,Low
1610,08-03-2024 01:00,Tourist Area,E-Bike,8.79,24.7,24.1,Foggy,Low,Yes,No,Low
1611,08-03-2024 02:00,Residential,Bicycle,3.34,25.1,24.4,Hot,Medium,Yes,No,Low
1612,08-03-2024 03:00,Commercial,E-Bike,7.27,10.3,14.8,Clear,High,Yes,No,Low
1613,08-03-2024 04:00,IT Hub,E-Bike,2.47,57.2,23.3,Foggy,Low,No,No,Low
1614,08-03-2024 05:00,Tourist Area,E-Bike,2.95,49.3,15.2,Rainy,Low,Yes,No,Low
1615,08-03-2024 06:00,IT Hub,Bicycle,3.74,13.4,19.5,Hot,Medium,No,No,Medium
1616,08-03-2024 07:00,Commercial,E-Bike,4.26,19.5,22.9,Foggy,Medium,Yes,No,High
1617,08-03-2024 08:00,University Zone,E-Scooter,4.95,43.3,23.6,Foggy,High,Yes,No,Low
1618,08-03-2024 09:00,Commercial,E-Bike,6.34,25.5,13.1,Foggy,Low,No,No,Low
1619,08-03-2024 10:00,University Zone,E-Bike,6.56,16.6,13,Rainy,High,Yes,No,Medium
1620,08-03-2024 11:00,Residential,E-Bike,6.64,48.1,22.3,Foggy,Medium,Yes,Yes,Medium
1621,08-03-2024 12:00,Residential,E-Bike,2.38,24.3,11.7,Hot,Low,No,No,Low
1622,08-03-2024 13:00,IT Hub,E-Bike,1.39,33.1,8.3,Hot,Medium,No,No,Low
1623,08-03-2024 14:00,Tourist Area,E-Scooter,9.29,50.4,16.5,Foggy,Medium,Yes,No,High
1624,08-03-2024 15:00,IT Hub,E-Bike,8.93,31.5,13.2,Hot,High,Yes,No,High
1625,08-03-2024 16:00,IT Hub,E-Scooter,9.32,10.5,26.2,Clear,Medium,Yes,No,Medium
1626,08-03-2024 17:00,Commercial,E-Scooter,5.49,14,24,Rainy,High,Yes,No,Low
1627,08-03-2024 18:00,University Zone,E-Scooter,8.26,59.7,23.3,Clear,Low,No,No,Low
1628,08-03-2024 19:00,Commercial,Bicycle,5,37.3,10.2,Hot,High,Yes,No,Low
1629,08-03-2024 20:00,IT Hub,E-Bike,6.31,47.4,18.6,Hot,Low,Yes,No,Low
1630,08-03-2024 21:00,Residential,Bicycle,8.41,34.4,21.9,Foggy,Medium,No,No,High
1631,08-03-2024 22:00,Commercial,Bicycle,8.97,51.9,16.3,Rainy,Medium,No,No,High
1632,08-03-2024 23:00,Commercial,E-Scooter,6.86,32.6,27.3,Clear,Medium,No,No,Medium
1633,09-03-2024 00:00,Tourist Area,E-Bike,3.26,23.1,22.1,Hot,High,Yes,Yes,Low
1634,09-03-2024 01:00,University Zone,E-Scooter,8.68,24.4,24.9,Foggy,Low,No,No,Low
1635,09-03-2024 02:00,Tourist Area,E-Scooter,7.45,55.4,20.2,Foggy,High,No,No,Medium
1636,09-03-2024 03:00,Tourist Area,Bicycle,4.68,29.6,19.2,Foggy,Low,Yes,No,Low
1637,09-03-2024 04:00,Commercial,Bicycle,4.21,22.3,21.5,Hot,High,Yes,No,Low
1638,09-03-2024 05:00,Tourist Area,Bicycle,3.15,55.7,26.2,Rainy,Medium,Yes,No,Medium
1639,09-03-2024 06:00,Commercial,Bicycle,5.27,28.9,21.4,Hot,Medium,No,No,Low
1640,09-03-2024 07:00,IT Hub,E-Scooter,0.6,45.4,18.4,Rainy,High,Yes,No,High
1641,09-03-2024 08:00,Tourist Area,E-Scooter,9.07,21.4,24.3,Foggy,Medium,Yes,No,Low
1642,09-03-2024 09:00,Residential,E-Scooter,1.69,24,24.3,Rainy,Low,Yes,No,Medium
1643,09-03-2024 10:00,Tourist Area,E-Bike,3.25,20.6,9,Rainy,High,No,No,Low
1644,09-03-2024 11:00,Commercial,E-Scooter,9.38,6.1,27.1,Foggy,Medium,Yes,No,Low
1645,09-03-2024 12:00,Commercial,E-Scooter,5.25,11.9,13.8,Foggy,Medium,Yes,No,Low
1646,09-03-2024 13:00,Commercial,E-Scooter,6.96,14.2,26.6,Foggy,Low,Yes,No,Low
1647,09-03-2024 14:00,Commercial,E-Scooter,3.41,10.4,24.9,Clear,Medium,No,No,Medium
1648,09-03-2024 15:00,IT Hub,Bicycle,7.05,9.2,18,Clear,Medium,No,No,Low
1649,09-03-2024 16:00,IT Hub,Bicycle,4.39,37.9,13.4,Hot,Low,Yes,No,Medium
1650,09-03-2024 17:00,IT Hub,Bicycle,8.52,57.2,24.8,Foggy,Low,No,No,Medium
1651,09-03-2024 18:00,IT Hub,Bicycle,8.92,7.4,13.1,Rainy,High,No,No,Low
1652,09-03-2024 19:00,Commercial,E-Scooter,6.95,53.2,9.2,Clear,Low,Yes,Yes,Medium
1653,09-03-2024 20:00,Residential,Bicycle,9.4,49.9,17.7,Foggy,Medium,Yes,No,High
1654,09-03-2024 21:00,Residential,E-Scooter,4.28,44.8,11.8,Clear,Medium,No,No,Low
1655,09-03-2024 22:00,IT Hub,E-Scooter,8.4,18.6,27.8,Hot,Low,Yes,No,Low
1656,09-03-2024 23:00,Tourist Area,Bicycle,3.14,56,16,Clear,Low,Yes,No,Low
1657,10-03-2024 00:00,Residential,E-Scooter,8.07,20.7,29.4,Foggy,High,No,No,Low
1658,10-03-2024 01:00,Tourist Area,Bicycle,4.46,26.4,17.8,Hot,Low,Yes,No,High
1659,10-03-2024 02:00,Tourist Area,E-Scooter,7.44,25.7,18.9,Rainy,High,Yes,Yes,Low
1660,10-03-2024 03:00,Tourist Area,Bicycle,7.56,47.3,16.9,Foggy,Medium,Yes,No,Low
1661,10-03-2024 04:00,Residential,E-Bike,2.73,43.3,10.5,Rainy,High,No,No,High
1662,10-03-2024 05:00,University Zone,E-Scooter,8,20,18.4,Hot,Low,Yes,No,Low
1663,10-03-2024 06:00,Residential,E-Scooter,3.46,58.2,12.8,Hot,High,Yes,No,Low
1664,10-03-2024 07:00,University Zone,Bicycle,4.88,59.1,24.8,Rainy,High,Yes,No,Low
1665,10-03-2024 08:00,University Zone,Bicycle,9.91,25.5,23,Hot,Low,Yes,No,Low
1666,10-03-2024 09:00,Commercial,E-Bike,5.25,39.8,8.6,Rainy,Low,Yes,No,Low
1667,10-03-2024 10:00,Tourist Area,Bicycle,1.55,7.2,29.3,Foggy,High,Yes,No,Low
1668,10-03-2024 11:00,Tourist Area,E-Scooter,2.45,49.7,26.1,Clear,Medium,Yes,No,Medium
1669,10-03-2024 12:00,IT Hub,E-Bike,4.45,15.7,16.9,Rainy,Medium,No,No,High
1670,10-03-2024 13:00,Commercial,E-Bike,6.03,23.3,20,Foggy,Low,No,No,High
1671,10-03-2024 14:00,University Zone,E-Bike,7.13,19.7,21.6,Clear,High,No,No,Low
1672,10-03-2024 15:00,University Zone,E-Bike,0.78,18.4,23,Rainy,Low,No,No,Low
1673,10-03-2024 16:00,Tourist Area,Bicycle,6.3,59.5,17.3,Rainy,High,No,Yes,Medium
1674,10-03-2024 17:00,Residential,E-Scooter,2.66,21.2,14.7,Foggy,Medium,No,No,Low
1675,10-03-2024 18:00,Tourist Area,E-Scooter,5.8,55.7,11.2,Clear,Medium,No,Yes,Medium
1676,10-03-2024 19:00,University Zone,E-Bike,3.35,51.7,28.9,Hot,Medium,Yes,No,Low
1677,10-03-2024 20:00,Tourist Area,E-Scooter,3.63,35.9,24.4,Foggy,High,Yes,No,Medium
1678,10-03-2024 21:00,Residential,E-Scooter,1.33,45.1,14.1,Clear,High,No,No,Medium
1679,10-03-2024 22:00,Tourist Area,Bicycle,3.54,29.4,21.3,Rainy,Medium,No,No,High
1680,10-03-2024 23:00,University Zone,Bicycle,1.17,14.4,24.2,Foggy,Low,No,Yes,Medium
1681,11-03-2024 00:00,IT Hub,E-Bike,5.26,43.6,15.7,Foggy,Medium,Yes,No,High
1682,11-03-2024 01:00,University Zone,E-Bike,5.84,31.6,26.7,Rainy,Low,Yes,No,Medium
1683,11-03-2024 02:00,Tourist Area,E-Bike,2.83,22.1,27.5,Clear,Low,No,No,Low
1684,11-03-2024 03:00,IT Hub,E-Bike,1.46,30.9,11.4,Rainy,High,No,No,Medium
1685,11-03-2024 04:00,University Zone,E-Bike,7.85,32.3,14.4,Foggy,Medium,Yes,No,Low
1686,11-03-2024 05:00,Residential,Bicycle,5.75,13.2,13.4,Clear,High,Yes,No,High
1687,11-03-2024 06:00,Residential,E-Scooter,9.18,39.4,10.4,Foggy,High,No,Yes,Medium
1688,11-03-2024 07:00,University Zone,E-Bike,8.67,11.2,24.2,Foggy,Low,Yes,No,Low
1689,11-03-2024 08:00,Residential,Bicycle,9.53,54.7,9.9,Hot,Low,Yes,No,Low
1690,11-03-2024 09:00,IT Hub,E-Bike,4.31,52.5,24.4,Hot,High,Yes,No,Low
1691,11-03-2024 10:00,Commercial,E-Bike,6.09,15.6,20.4,Rainy,Low,No,Yes,Low
1692,11-03-2024 11:00,University Zone,E-Bike,3.05,36.6,24.4,Clear,Low,Yes,No,Medium
1693,11-03-2024 12:00,Tourist Area,E-Bike,7.07,6.2,20.9,Rainy,High,Yes,No,Low
1694,11-03-2024 13:00,University Zone,Bicycle,6.29,21.7,27.8,Foggy,Medium,Yes,No,High
1695,11-03-2024 14:00,University Zone,E-Scooter,2.05,35.7,13,Clear,Low,Yes,No,Low
1696,11-03-2024 15:00,Residential,E-Bike,0.93,17.6,20.9,Clear,High,Yes,No,Medium
1697,11-03-2024 16:00,Residential,Bicycle,0.67,45.8,18.8,Foggy,Low,No,No,High
1698,11-03-2024 17:00,Tourist Area,Bicycle,3.01,26.1,18.9,Rainy,High,Yes,No,High
1699,11-03-2024 18:00,IT Hub,E-Scooter,9.73,26.3,19.5,Foggy,Medium,Yes,No,Low
1700,11-03-2024 19:00,IT Hub,Bicycle,1.4,9.8,25.6,Clear,Medium,Yes,No,Low
1701,11-03-2024 20:00,University Zone,E-Bike,2.57,17.2,18,Rainy,High,Yes,Yes,Medium
1702,11-03-2024 21:00,Residential,E-Scooter,2.01,48.9,23.9,Rainy,High,No,No,Low
1703,11-03-2024 22:00,IT Hub,E-Scooter,3.96,35.6,24.5,Clear,High,No,No,Medium
1704,11-03-2024 23:00,Commercial,Bicycle,1.1,46.2,18.7,Rainy,Low,No,No,Low
1705,12-03-2024 00:00,Residential,E-Bike,4.92,49.7,10.6,Rainy,Medium,Yes,No,High
1706,12-03-2024 01:00,IT Hub,E-Scooter,6.95,23.2,9.5,Rainy,High,No,No,Low
1707,12-03-2024 02:00,Residential,E-Bike,3.88,13.5,21,Clear,Low,Yes,No,Low
1708,12-03-2024 03:00,IT Hub,Bicycle,6.9,18.9,9,Clear,Medium,Yes,No,Low
1709,12-03-2024 04:00,Residential,E-Scooter,8.04,45.1,9.6,Foggy,Low,Yes,No,Low
1710,12-03-2024 05:00,University Zone,E-Bike,9.29,56.5,22.1,Clear,Low,No,Yes,High
1711,12-03-2024 06:00,IT Hub,E-Scooter,3.46,10.5,26,Clear,Low,No,No,Medium
1712,12-03-2024 07:00,IT Hub,E-Scooter,8.49,38,13.3,Rainy,Low,Yes,No,Medium
1713,12-03-2024 08:00,Residential,E-Scooter,7.79,41.1,21,Rainy,Low,No,Yes,Medium
1714,12-03-2024 09:00,University Zone,Bicycle,9.57,10.1,21.9,Clear,High,No,No,Medium
1715,12-03-2024 10:00,University Zone,E-Scooter,1.94,13.5,17.2,Clear,Low,No,No,High
1716,12-03-2024 11:00,Tourist Area,Bicycle,9.23,38,13.2,Clear,Low,No,No,High
1717,12-03-2024 12:00,Tourist Area,E-Scooter,7.96,46.7,23,Clear,Medium,Yes,No,Low
1718,12-03-2024 13:00,Commercial,Bicycle,6.43,52.7,16.1,Hot,Medium,No,No,Medium
1719,12-03-2024 14:00,Tourist Area,E-Scooter,2.83,13.7,9.5,Foggy,Medium,Yes,No,Low
1720,12-03-2024 15:00,IT Hub,E-Scooter,7.02,21.8,13.2,Rainy,High,Yes,No,Low
1721,12-03-2024 16:00,Residential,Bicycle,5.78,20.8,19,Foggy,High,Yes,No,Low
1722,12-03-2024 17:00,Commercial,E-Bike,2.89,9.3,24.1,Clear,Low,No,No,Low
1723,12-03-2024 18:00,Tourist Area,Bicycle,2.72,14.1,19,Foggy,Medium,No,Yes,High
1724,12-03-2024 19:00,Tourist Area,E-Scooter,4.94,24.5,12,Rainy,High,No,No,Low
1725,12-03-2024 20:00,Commercial,E-Scooter,3.67,27.9,24.2,Foggy,Low,Yes,No,Low
1726,12-03-2024 21:00,Tourist Area,E-Bike,3.68,41,19.7,Foggy,High,No,No,High
1727,12-03-2024 22:00,Tourist Area,E-Scooter,9.17,16.1,17.9,Hot,Low,No,No,Low
1728,12-03-2024 23:00,Tourist Area,E-Bike,8.51,45,21.4,Foggy,Low,Yes,No,Medium
1729,13-03-2024 00:00,Commercial,Bicycle,1.91,8.3,26.3,Hot,High,Yes,No,Low
1730,13-03-2024 01:00,IT Hub,E-Scooter,0.58,52.5,25.3,Foggy,Low,No,No,Low
1731,13-03-2024 02:00,Commercial,E-Bike,9,16.5,23.4,Rainy,Medium,No,No,Medium
1732,13-03-2024 03:00,Commercial,Bicycle,4.37,19.1,16,Rainy,Medium,No,No,High
1733,13-03-2024 04:00,Tourist Area,Bicycle,7.8,52.1,27.5,Hot,High,No,No,Low
1734,13-03-2024 05:00,IT Hub,E-Bike,0.93,49.9,20,Hot,Low,Yes,No,Low
1735,13-03-2024 06:00,Residential,E-Bike,1.62,55,12.9,Hot,High,Yes,No,Low
1736,13-03-2024 07:00,University Zone,E-Bike,4.26,58.7,9,Foggy,High,Yes,No,High
1737,13-03-2024 08:00,Residential,Bicycle,7.42,54.1,12.5,Rainy,Medium,No,No,High
1738,13-03-2024 09:00,Tourist Area,E-Scooter,3.61,56.6,12,Foggy,High,Yes,No,Low
1739,13-03-2024 10:00,Residential,E-Bike,7.32,14.1,13.1,Foggy,Medium,No,No,Medium
1740,13-03-2024 11:00,IT Hub,E-Bike,1.11,58.5,25.3,Clear,Low,Yes,No,Low
1741,13-03-2024 12:00,IT Hub,E-Scooter,6.17,56,21.8,Clear,High,Yes,No,High
1742,13-03-2024 13:00,Tourist Area,E-Scooter,0.79,7.9,19.3,Clear,High,Yes,No,Medium
1743,13-03-2024 14:00,IT Hub,E-Scooter,0.74,21.1,15.2,Foggy,High,Yes,No,Medium
1744,13-03-2024 15:00,Tourist Area,Bicycle,2.79,17.3,8.3,Hot,Medium,No,No,High
1745,13-03-2024 16:00,Tourist Area,E-Scooter,7.95,45.2,13.9,Rainy,Medium,No,No,High
1746,13-03-2024 17:00,Commercial,Bicycle,2.51,52,22.3,Clear,Low,No,No,High
1747,13-03-2024 18:00,Residential,E-Bike,3.22,19.4,17.7,Clear,Low,Yes,No,Low
1748,13-03-2024 19:00,Commercial,Bicycle,8.48,42.6,20.7,Rainy,High,Yes,No,Medium
1749,13-03-2024 20:00,Tourist Area,Bicycle,1.83,54.9,10.9,Rainy,Medium,No,No,Medium
1750,13-03-2024 21:00,University Zone,E-Bike,1.7,14.6,16.5,Hot,Low,Yes,No,High
1751,13-03-2024 22:00,University Zone,Bicycle,7.34,16.2,29.6,Rainy,Low,Yes,No,Medium
1752,13-03-2024 23:00,Tourist Area,E-Scooter,6.58,45.8,11.4,Clear,High,Yes,No,Medium
1753,14-03-2024 00:00,University Zone,E-Scooter,3.64,48.2,21.9,Foggy,High,No,No,Low
1754,14-03-2024 01:00,Residential,Bicycle,9.64,13.9,16.8,Clear,Low,No,No,Low
1755,14-03-2024 02:00,Commercial,E-Scooter,6.95,34.1,23.1,Rainy,High,Yes,No,Low
1756,14-03-2024 03:00,Residential,Bicycle,5.72,45.8,19.8,Hot,Low,Yes,No,Medium
1757,14-03-2024 04:00,IT Hub,Bicycle,2.72,42.4,23.4,Hot,High,No,No,Medium
1758,14-03-2024 05:00,Commercial,E-Scooter,0.84,21.2,19.3,Clear,High,No,No,Low
1759,14-03-2024 06:00,Commercial,E-Bike,7.03,20.1,19.4,Hot,Medium,Yes,No,Medium
1760,14-03-2024 07:00,Residential,E-Scooter,6.82,23.7,21.4,Foggy,High,No,No,Medium
1761,14-03-2024 08:00,Commercial,Bicycle,9.14,42.3,18.3,Clear,High,Yes,No,Medium
1762,14-03-2024 09:00,Tourist Area,Bicycle,3.15,21.3,10.5,Foggy,High,No,Yes,Medium
1763,14-03-2024 10:00,Residential,Bicycle,2.89,54.5,15.5,Clear,High,Yes,No,Low
1764,14-03-2024 11:00,University Zone,E-Bike,9.89,16.9,13.2,Foggy,Low,Yes,No,Low
1765,14-03-2024 12:00,Residential,Bicycle,7.3,20,18.9,Hot,High,No,No,Low
1766,14-03-2024 13:00,University Zone,E-Bike,9.95,47.4,29.4,Clear,Medium,Yes,Yes,High
1767,14-03-2024 14:00,Residential,E-Scooter,7.67,9.5,10.9,Foggy,Medium,No,No,Low
1768,14-03-2024 15:00,Tourist Area,E-Scooter,4.53,48.6,18,Hot,Low,Yes,No,Low
1769,14-03-2024 16:00,IT Hub,E-Bike,0.66,58.6,28.3,Rainy,Low,No,No,Low
1770,14-03-2024 17:00,Tourist Area,E-Bike,6.79,51.6,12.2,Foggy,High,No,No,Medium
1771,14-03-2024 18:00,Tourist Area,E-Scooter,3.3,57.3,26.5,Hot,Low,Yes,No,High
1772,14-03-2024 19:00,IT Hub,Bicycle,8.74,31.4,8.7,Hot,High,Yes,No,Low
1773,14-03-2024 20:00,University Zone,Bicycle,3.91,49.5,14.2,Clear,High,No,No,Medium
1774,14-03-2024 21:00,Tourist Area,E-Bike,8.5,26,16.1,Rainy,Low,No,No,Medium
1775,14-03-2024 22:00,IT Hub,E-Bike,1.03,14.5,25.5,Clear,Medium,Yes,No,Low
1776,14-03-2024 23:00,IT Hub,Bicycle,9.9,50.1,27.1,Clear,Low,Yes,No,Low
1777,15-03-2024 00:00,Residential,Bicycle,8.14,29.1,13.7,Hot,Medium,Yes,No,Low
1778,15-03-2024 01:00,Commercial,Bicycle,4.56,21.3,12.2,Clear,Medium,Yes,No,Low
1779,15-03-2024 02:00,Residential,Bicycle,0.59,17.9,21,Rainy,Low,No,No,Low
1780,15-03-2024 03:00,Commercial,Bicycle,2.16,27.9,16.6,Hot,High,No,No,Low
1781,15-03-2024 04:00,Tourist Area,Bicycle,9.28,52.8,9.3,Rainy,Medium,Yes,No,High
1782,15-03-2024 05:00,Residential,E-Bike,8.16,10.8,16.3,Rainy,Low,Yes,No,Low
1783,15-03-2024 06:00,Tourist Area,Bicycle,5.75,57.6,12.1,Hot,Medium,No,No,Low
1784,15-03-2024 07:00,IT Hub,E-Scooter,3.79,52.2,18.5,Clear,Medium,Yes,No,Low
1785,15-03-2024 08:00,Residential,E-Bike,8.78,45.8,25.1,Foggy,Low,Yes,No,Low
1786,15-03-2024 09:00,University Zone,E-Bike,5.77,24.8,8.6,Hot,Medium,No,No,Low
1787,15-03-2024 10:00,IT Hub,Bicycle,2.48,34.2,17.5,Hot,High,Yes,No,Low
1788,15-03-2024 11:00,University Zone,E-Scooter,7.71,45.1,28.6,Clear,Medium,No,No,Low
1789,15-03-2024 12:00,University Zone,E-Bike,6.85,53.8,18,Foggy,Medium,Yes,No,Low
1790,15-03-2024 13:00,Commercial,E-Bike,4.17,41.4,18.9,Hot,High,Yes,No,Low
1791,15-03-2024 14:00,University Zone,E-Bike,0.86,53.6,22.3,Foggy,High,Yes,No,Medium
1792,15-03-2024 15:00,Residential,E-Bike,1.89,24.1,14.5,Hot,High,Yes,No,Low
1793,15-03-2024 16:00,Tourist Area,Bicycle,6.4,47.6,8.3,Foggy,High,Yes,Yes,Medium
1794,15-03-2024 17:00,University Zone,Bicycle,8.9,21.1,25.6,Hot,Medium,Yes,No,Low
1795,15-03-2024 18:00,Commercial,E-Scooter,2.84,7.4,8.7,Rainy,Medium,Yes,No,High
1796,15-03-2024 19:00,University Zone,Bicycle,3.86,29.5,24.9,Hot,Low,Yes,No,High
1797,15-03-2024 20:00,Tourist Area,E-Bike,6.84,59.3,18.2,Foggy,Low,Yes,No,Low
1798,15-03-2024 21:00,Residential,Bicycle,8.76,41,29.1,Hot,High,No,Yes,Low
1799,15-03-2024 22:00,University Zone,Bicycle,9.64,53,28.1,Clear,Low,Yes,No,High
1800,15-03-2024 23:00,IT Hub,Bicycle,0.78,16.1,22.3,Foggy,Medium,No,Yes,High
1801,16-03-2024 00:00,Tourist Area,E-Scooter,3.45,53.8,20,Hot,Low,No,No,Medium
1802,16-03-2024 01:00,University Zone,E-Scooter,6.38,49.8,11.1,Rainy,Medium,Yes,No,Low
1803,16-03-2024 02:00,Tourist Area,E-Bike,1.94,43.3,11.1,Rainy,Medium,No,No,Low
1804,16-03-2024 03:00,Tourist Area,E-Scooter,2.52,8.2,14,Rainy,High,Yes,No,Low
1805,16-03-2024 04:00,Tourist Area,E-Bike,9.05,6.8,27.1,Clear,Medium,No,No,High
1806,16-03-2024 05:00,Tourist Area,E-Scooter,4.32,30.9,26.2,Clear,Medium,No,No,Low
1807,16-03-2024 06:00,Commercial,E-Bike,4.77,5,9.8,Clear,Low,No,Yes,Low
1808,16-03-2024 07:00,Commercial,E-Bike,4.63,42,11.4,Clear,Low,No,No,Low
1809,16-03-2024 08:00,Commercial,E-Scooter,7.01,13.4,23.4,Rainy,Medium,Yes,No,Low
1810,16-03-2024 09:00,Tourist Area,E-Scooter,7.5,35.7,19,Rainy,Medium,No,No,Medium
1811,16-03-2024 10:00,Residential,E-Bike,7.4,52.9,29.4,Hot,Low,Yes,No,Medium
1812,16-03-2024 11:00,IT Hub,E-Bike,7.86,59,21.4,Foggy,Low,Yes,Yes,Medium
1813,16-03-2024 12:00,Commercial,Bicycle,5.2,46.5,14.5,Clear,Low,Yes,No,Low
1814,16-03-2024 13:00,Tourist Area,E-Bike,5.74,43.5,12.8,Hot,Low,Yes,No,Medium
1815,16-03-2024 14:00,Commercial,E-Bike,5.17,35,20.3,Rainy,High,Yes,No,Low
1816,16-03-2024 15:00,IT Hub,Bicycle,7.84,57.7,26.6,Clear,Low,No,No,Low
1817,16-03-2024 16:00,Commercial,Bicycle,7.72,49.6,20.3,Foggy,Low,Yes,Yes,Medium
1818,16-03-2024 17:00,Tourist Area,E-Bike,0.69,56.6,22.6,Clear,Low,No,No,High
1819,16-03-2024 18:00,Commercial,Bicycle,3.54,54.5,25.1,Foggy,Low,Yes,No,Medium
1820,16-03-2024 19:00,Residential,E-Scooter,3.7,5,25,Clear,High,Yes,No,Medium
1821,16-03-2024 20:00,Tourist Area,E-Scooter,0.78,53.8,14.4,Foggy,High,Yes,No,High
1822,16-03-2024 21:00,Residential,Bicycle,8.23,25,9.2,Clear,Low,Yes,Yes,Low
1823,16-03-2024 22:00,University Zone,E-Bike,8.02,16,17.4,Foggy,Low,No,Yes,High
1824,16-03-2024 23:00,University Zone,Bicycle,0.6,12.9,16.8,Hot,Low,Yes,No,High
1825,17-03-2024 00:00,University Zone,E-Scooter,7.96,10.4,23.1,Foggy,Low,Yes,No,Medium
1826,17-03-2024 01:00,IT Hub,Bicycle,7.22,54.5,24.6,Rainy,Medium,No,No,High
1827,17-03-2024 02:00,Commercial,E-Scooter,9.71,11.4,28,Hot,Medium,Yes,No,Medium
1828,17-03-2024 03:00,Commercial,E-Bike,1.17,55.6,17.3,Foggy,Low,No,No,High
1829,17-03-2024 04:00,Tourist Area,E-Scooter,3.65,35.8,26.9,Hot,Low,Yes,No,High
1830,17-03-2024 05:00,Residential,E-Bike,6.69,9.4,23.7,Foggy,Low,No,No,Low
1831,17-03-2024 06:00,Residential,E-Bike,7.31,17.4,21.7,Clear,Medium,Yes,Yes,Low
1832,17-03-2024 07:00,Tourist Area,Bicycle,1.62,52.9,25.3,Foggy,Low,No,No,Low
1833,17-03-2024 08:00,University Zone,E-Bike,6.83,56.7,28.5,Clear,Medium,No,Yes,Low
1834,17-03-2024 09:00,Residential,Bicycle,9.66,52.5,28.4,Rainy,Medium,Yes,Yes,Low
1835,17-03-2024 10:00,Commercial,Bicycle,5.7,11.3,26,Clear,Low,Yes,No,Medium
1836,17-03-2024 11:00,IT Hub,Bicycle,5.17,25,14.9,Hot,Medium,No,Yes,High
1837,17-03-2024 12:00,Residential,Bicycle,6.94,22.1,14.6,Hot,High,No,No,Medium
1838,17-03-2024 13:00,Commercial,Bicycle,9.16,28,16.5,Hot,Low,Yes,No,Low
1839,17-03-2024 14:00,University Zone,Bicycle,8.9,48.1,20.5,Clear,Low,Yes,No,Low
1840,17-03-2024 15:00,IT Hub,E-Bike,0.65,17.1,25.8,Hot,High,No,No,High
1841,17-03-2024 16:00,University Zone,E-Bike,7.26,55.5,22.2,Clear,Medium,Yes,No,Low
1842,17-03-2024 17:00,Commercial,E-Scooter,7.57,29.4,29.6,Rainy,High,Yes,No,Low
1843,17-03-2024 18:00,University Zone,Bicycle,4.93,40.7,19.7,Rainy,High,Yes,No,High
1844,17-03-2024 19:00,Tourist Area,Bicycle,4.24,59.9,9.5,Hot,Medium,No,No,Low
1845,17-03-2024 20:00,Commercial,E-Bike,3.88,26,10,Hot,Medium,No,No,Medium
1846,17-03-2024 21:00,University Zone,E-Scooter,4.46,18.5,27.5,Rainy,High,No,Yes,Medium
1847,17-03-2024 22:00,Tourist Area,Bicycle,7.41,40,21.6,Foggy,Medium,No,No,Medium
